smiles,energy_hartree,gap_eV
O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N1CCCc1ccccc1,-72.64471129379656,2.9668870426807143
COC(=O)C(C)NP(=O)(OC)OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1,-87.32300744900655,3.617314595831224
CCC(C)NC(=O)c1nc(-c2ccccc2)c2ccccc2c1C,-66.11352486240831,2.332440438521367
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc[nH]2)CC1,-76.94026994423918,2.30839396032616
COc1ccc(CC[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1,-75.75911765545005,3.499913056907823
CC1CCn2c(ncc(C(=O)O)c2=O)/C1=N/Nc1ccccc1,-66.29593376712383,0.8133067892771824
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)NC(=O)CNCc1cncn1C2,-83.81109285098111,2.0996182126156846
CN1Cc2sc(Cl)cc2C(c2ccc(Br)cc2)C1,-51.40633618691036,2.998473299341912
CCN1CCCC(OC(=O)c2cc(Cl)c(N)cc2OC)C1,-65.44882373969679,2.302704205210943
CCCCCCc1ccc(O)c(C(=O)NCc2ccc(C)c([N+](=O)[O-])c2)c1,-80.26981401299074,1.833693432876314
CCn1c(=O)c2nc[nH]c2n(CC)c1=O,-45.29543251452163,3.793759417202444
COc1cc2[nH]c(-c3ccccc3)cc2cc1-c1cnco1,-59.65875171795345,2.842514380576448
CN(CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)C1CCCCC1,-98.46463231811462,1.2966693077983809
COc1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CNCC4,-63.914102571510696,2.767865244724484
CNC(=O)[C@H](Cc1cccc2c1CCCC2)NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO,-92.15836145705512,3.900360888475893
COc1ccc(-c2cccnc2)cc1OC,-45.49348969123998,2.9708047475459907
CCCCCCn1ccccc1=O,-39.22455898398511,3.339011587594914
CCCCc1ccc(Nc2nc(OC)c3ncn(COCCO)c3n2)cc1,-80.29900729524891,2.7313422204808826
COC(=O)Cc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,-74.95099154991574,2.91671929185837
N=C(N)Nc1ccc2ccccc2c1,-37.909227678834064,2.7110955265179952
CCCC(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,-63.97974415529298,2.976798218537186
COc1ccc(CN[C@@H](CCCN=C(N)N)C(N)=O)cc1OC,-71.66049218347966,3.740497540237664
C#CC[C@@H](NC(=O)[C@H](C)N)C(=O)O.O=C(O)C(F)(F)F,-54.94461178983782,0.2520114490614133
C[C@@H]1C[C@]2(NC(=O)NC2=O)c2cc(Cl)c[n+]([O-])c2O1,-58.255228752309776,2.75311991530811
CN(C)C1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,-91.4472155022513,2.111018566356435
COc1cc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cccc1=O,-79.17562159649542,2.40447328690252
Cc1ccc(S(=O)(=O)C2(CC#Cc3ccc(Cl)cc3)SC(=O)NC2=O)cc1,-78.00085671411567,2.184423258161943
CSc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,-65.36592712889815,2.092321838360637
CCN(CC)/C(S)=N\c1ccc(-c2nc(-c3ccco3)no2)c(Cl)c1,-72.66108009069,2.632658182064137
CC(C)=CCC/C(C)=C/CCCC(P(=O)(O)O)P(=O)(O)O,-70.75485616781788,4.57554682883125
CC1=C(N)C(=O)c2c(COC(N)=O)c3n(c2C1=O)CC1NC31,-65.07345752657338,1.5917182051802168
COc1noc2c1CN(C)CC2.Cl,8.939609085826529,0.0754498606372388
O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)C1/C=C/[C@@H](O)COc1ccccc1,-85.73344136088465,3.237616591033471
CC(C)c1ccc2nc3ccc(C(=O)NCCCCn4ccnc4)cn3c(=O)c2c1,-84.81073608039691,2.065120582508805
O=C(COc1ccc(Cl)cc1C(=O)c1cccnc1)Nc1ccccc1,-73.04806562001542,1.6433895670671528
C=CCc1cc(C(C)=O)c(O)cc1OCc1ccc(C#N)cc1,-64.38535329819187,2.705548279939432
CC(C)NC(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4cccc5[nH]ccc45)CC3)CC2)cc1,-103.50810039600346,2.6344565021952047
CN(C)/C(CC(C)(C)C)=N/C(=N/c1ccccc1)N1CCOCC1,-71.75256606486107,2.801248326907153
CCC1CC(=O)N(OS(C)(=O)=O)C1=O,-47.08841778821257,3.726950368488728
CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C1CCCCC1,-77.25144325996759,3.780206937168127
N#CCC(=O)Nc1ccc(Cl)c(-c2nc3cc(Cl)ccc3o2)c1,-64.84860361878353,2.89456916114254
Nc1nc(=O)n(C2OC(CO)C(Cl)C2O)cc1F,-59.21534901343695,3.2241976411116173
CCCCCC(=O)Nc1cccc2cnn(Cc3ccc(C(=O)O)cc3OC)c12,-84.9136189514344,2.1601741716247007
Cc1cc(C)cc(COC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)c1,-68.03475318446671,3.279720530805497
Nc1nc(Cl)c2ncn(C3OC(CO)C(O)C3O)c2n1,-63.00583287355056,2.7523615796046377
COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,-92.54323830097589,1.2159781268882877
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CNOC1,-77.37835972430842,3.0276719016166544
CCCN(CCC)[C@@H]1CCc2c(O)cccc2C1,-54.01992966545446,3.443421942507647
Cc1nn(-c2ccccc2)c2nc3nc4c(c(N)c3cc12)CCCC4,-67.17146887667407,1.5630530406357337
CN(C)CC#CCCC1(C(O)(c2ccccc2)c2ccccc2)SCCCS1,-79.55552479222204,2.934124016513494
CCCc1nc2c(n1COc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CCCC2,-92.44873859075908,2.518766064299429
FC(F)(F)c1nc2cc(Cl)ccc2[nH]1,-43.78805585347277,3.1453629859917744
CSCC[C@H](NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1ccccc1)C(=O)O,-86.19338133220772,3.090461780640716
CCCc1cc2c(s1)CN(C)CC2c1ccc(F)cc1,-57.50790430612918,3.1758027614192224
CCCCC(C)c1cccc(CCC)c1O,-48.43611727528916,4.160841152538578
C[C@]1(c2ccc(F)cc2)O[C@@H]2CC3C4CCC5=CC(=O)CC[C@@H]5C4CC[C@]3(C)[C@]2(C(=O)CO)O1,-101.89108630153298,2.567589970892292
CCC(=O)c1ccc2c(c1)sc(=O)n2CCN1CCCCC1,-64.90155610651844,1.659361615941226
COc1cc2c(cc1OC)[C@@H]1CCCN1C[C@H]2c1ccccc1,-65.61982085427988,3.4628493749830285
OCc1ccc(N2CCN(CCC(O)c3ccc(Cl)cc3)CC2)cc1Cl,-78.14800525635874,2.917345995297308
Fc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,-64.66137336665237,2.3099582651979027
CC(=O)N(O)Cc1ccccc1,-35.88277503975785,4.333858775142504
Cc1ccc(NC(=N)N=C(N)N)cc1Cl,-44.54530505747828,3.308698131753665
Cc1cccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)c1,-57.022486137906206,3.06177838200348
COCC1CN(c2ccccc2)NC1=O,-44.64608949452798,3.6029399808853135
CC1(C)Oc2ccccc2C(NC(=O)c2ccc(F)cc2)[C@@H]1O,-67.59398957818017,2.865630858724431
O=[N+]([O-])c1ccc(-c2[nH]ccc3c4ccccc4nc2-3)cc1,-58.78724681243592,0.8634514801329225
CNN(CCC#N)c1nc2ccccc2o1,-45.38602662648538,3.303736574353276
C[C@@H]1CC/C(=N\Nc2ccccc2)c2ncc(/C=C/C(=O)O)c(=O)n21,-71.60232852832854,1.7603537878844604
CCNC(=O)[C@H]1CCC2C3CCC4N(C)C(=O)CCC4(C)C3CCC21C,-79.55025530066739,4.387986495016774
CSc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(F)cc1,-62.36020285726686,1.9508176320802544
c1cc(OCC2CC2)nc(N2CCNCC2)c1,-50.34396559798363,3.306499270777121
COc1ccc(-c2cccc3c2-n2cccc2C3=O)cc1OC,-63.44892352264787,2.0198179121285333
COc1ccc(/C=C/Cc2cc3c(cc2OC)OCO3)cc1,-63.95567506276491,3.4103700347476824
Cc1ccc(Oc2c(C)cc(Cl)cc2C)c(CC(=O)O)c1,-61.851707561825386,3.610706930441917
CC1(C)CC(=O)Nc2ccc(C3=NNC(=O)CC3)cc21,-57.73301481570523,2.7583642424173127
COc1cc(CC(C)N)c(OC)cc1C#N,-47.78262081644451,2.8298883914529323
O=C(O)CCc1ccc(NC(=O)c2cccc(NC3=NCCCN3)c2)cc1C(=O)O,-88.26015519587921,2.3011371514433856
NC(=O)C(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1,-61.75535828290094,2.0571604157601477
NCCC/N=C(\S)Nc1c(Cl)cccc1Cl,-49.14176910923301,2.930208645231349
O=C(CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CC3)c1ccc(F)cc1,-76.64719574626103,1.5897308285020852
CC(=O)N1CCN(c2cnc3cc(Cl)ccc3n2)CC1,-57.96953953635596,1.572006175722609
CN1CCN(C(c2ccccc2Cl)c2nccn2C)CC1,-61.2197509240105,2.5064260174800803
Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1,-57.030220564479976,1.6121267755219046
O=C1CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)N1,-91.40345246975563,3.5758842124175327
Nc1nc(NCc2ccccc2)c2ncn(/C=C3/C[C@@H]3CO)c2n1,-67.16576923707842,2.8924799010791213
CCc1nc(N)nc(N)c1-c1ccc(OCc2ccc(Cl)cc2Cl)c(OC)c1,-81.95952684534078,2.5229168109115228
C#CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,-65.31498195488287,2.9366194184781893
O=C(Nc1nccs1)c1c(C(F)(F)F)nc2ccc(C(F)(F)F)cc2c1O,-84.2539848235651,1.3383005158509544
O=C(O)Cc1cccc(Cn2cnc3c2NC=NCC3O)c1,-64.19378085026214,2.60108344677113
Cc1ccc(S(=O)(=O)n2ccc3ccc(N4CCN5CCCC5C4)cc32)cc1,-80.03125043056598,2.0113563130995944
C=C(C)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-64.25030843909383,2.7515058492895976
CCCCCCNC(=O)c1cccc(NC=O)c1O,-58.25649087276056,3.093829657466248
Nc1nc(O)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1,-59.759026730186825,2.038260239467614
CC(C)C[C@@H]1NC(=O)N(CC(=O)N[C@H](C(=O)c2nnc(C(C)(C)C)o2)C(C)C)C1=O,-93.6731618551399,2.076016181656211
CCc1c2c(nc3cnc(CCCN(C)C)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,-99.00434127258526,1.0203390579687357
Cc1cc2sc3nc(C(=O)O)cn3c2cc1C,-48.06780143676264,3.0275558442825266
O=C(Nc1nccs1)c1c(O)c2cccnc2n(-c2ccccc2)c1=O,-71.8067322413507,1.8916277096336631
Nc1ccc(/N=C(\S)Nc2ccc(N)cc2)cc1,-49.90011720933651,3.116948021971557
CCOC(=O)c1cc(COC)cn1S(=O)(=O)c1cc(Cl)ccc1N,-74.76765773355808,3.163609010681369
C[C@H](NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccccc1,-72.0069708157668,3.072104193112496
CCC(C)C(CC(S)Cc1ccccc1)C(=O)N1CCCC1C(=O)O,-76.03353176368218,3.0422600788856013
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C(F)(F)F)CC[C@H]12)c1ccc(F)cc1,-88.0321827916659,2.704580619790174
CCOC(=O)c1cnc(-c2ccc(Cl)s2)nc1NN1C(=O)C=C(C)C1=O,-76.64167408577573,1.4884565692601432
CCN1CCC([C@H](C(=O)NO)[C@@H](Cc2cccc(O)c2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)CC1,-104.74517332108552,2.5335470027881923
Cc1cc(-c2c(F)cc3c(=O)ccn(C4CC4)c3c2F)cc(C)n1,-68.21552818795708,2.1423847275864945
CNC1CCc2c(OC)ccc(OC)c2C1,-48.58579280562259,3.501226043723472
CCN(CC)S(=O)(=O)c1ccc(Cl)cc1,-47.39314372422414,2.855923535987342
CCOC(=O)N1c2ccccc2NC(=O)C1(C#CC1CC1)C(F)(F)F,-76.27156031850627,3.304209745697448
O=C(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccccc1Cl,-69.01005041555993,2.7162079666294496
C/C(=N\NCCCCc1ccccc1)C(=O)[O-].[Na+],-45.40742876016404,0.2098367802314188
Cc1ccc2c(c1)Oc1cscc1C(N1CCN(C)CC1)=N2,-62.18037020234673,1.9947858645365812
O=C(COc1ccc(Cl)cc1)NCCNCC(O)c1ccccc1,-71.81938987366335,3.7098448780126994
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-67.02662005973164,2.348462378260503
CCn1nnc2c(C(N)=O)ncn2c1=O,-44.7535683635868,2.0322225189907166
Cc1nc2c(n1Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CCCC2,-82.0647549104483,2.5554138781669384
O=C1C[C@H](NC(=O)OCc2ccccc2)C(=O)N1,-53.969401272309376,3.221959626569657
CC1(C)O[C@H]2[C@@H]3O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1,-61.56330887766278,6.884510568279642
O=c1cnn(-c2ccc(S(=O)(=O)Nc3cccc(Cl)c3)c(Cl)c2)c(=O)[nH]1,-77.52109578410091,2.034327678632527
COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)/N=C(/N)S)c1,-88.87353595264182,2.897503983905524
C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@H](O)C[C@@H](O)/C=C\C=C/C=C/CO,-78.2119714839534,2.0691840213097072
C[C@@H]1C[C@@H]2C3Cc4ccc(O)cc4C2(CCN3C)CC1=O,-61.358062293270265,2.342064543884945
COc1ccc(C(CN(C)C)c2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)cc1,-94.29900886353138,1.5509624564656144
C=C(c1ccccc1OCC(O)CN(C)C)n1ccnc1,-61.82793695446749,3.037155364688862
O=C(O)CNCCP(=O)(O)O,-39.548498438445215,3.291173939232769
NCc1cccc(C(F)(F)F)c1Cl,-42.359048985000726,2.84809843749538
COC(=O)c1ccc(OCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-98.10631885437527,1.971012111216676
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNC(CCO)C3)cc12,-97.25521927345946,1.5494209738388534
Cc1ccc(Cl)c2c1SCc1c(O)cc(C(=O)O)nc1-2.NCCO,-40.07627160145847,0.2055803207930048
CCOC(=O)C1(CCCc2ccccc2)OC1(C)C,-57.66518504067941,3.780840809258751
O=C1NS(=O)(=O)N(COCCO)c2ccccc21,-56.96474426904346,3.257824189586863
COc1cccc(OC)c1C(=O)/C=C/c1ccccc1,-56.697070482941854,2.6209950190305737
O=C(O)CCCCCC(=O)N1CCC2(CCN(c3ccncc3)CC2)C1,-78.65613493604313,3.2933141108126964
COc1ccc(C(=O)Nc2ccncc2)c2cccnc12,-57.77477169912685,1.989125710235773
O=C(O)CCCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,-80.69509239315333,3.494593266354244
COc1ccc(C)c(Nc2c(C#N)cnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,-94.84456967212222,1.2639573044728578
Clc1ccc(C2C3CCC2CN(Cc2ccccc2)C3)cc1,-61.52758397644209,2.8014909190160737
CC(=O)[O-].Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccccc12,249.7260810789452,0.4324325356126018
Cc1cc(CCC(=O)c2ccc(F)cc2)cc(C)c1O,-57.92774678910591,2.2268596346659244
C[C@H]1C(=O)CCC2C1CCC1(C)C(O)CCC21,-52.5314383082283,3.587287207835152
O=C(Nc1cccc(Cl)c1)c1cn2c(n1)sc1ccccc12,-60.02386872747402,2.952274234622529
COC(=O)/C(C#N)=C/c1cc(OC)c(O)c(-c2cc(/C=C(\C#N)C(=O)OC)cc(OC)c2O)c1,-99.85333572470122,1.8895460209055863
Nc1cccc(OCCCN2CC=C(c3ccccc3)CC2)c1,-64.94392496197197,3.0995246194304293
O=C(Nc1ccccc1)Nc1ccc2cnccc2c1,-53.73727979687897,2.3380494618944003
C[C@H](NC(=O)NCc1ccccc1)c1nc2ccsc2c(=O)o1,-66.14820322646769,2.666487246299221
O=C(O)C1=NN2C(=O)Nc3cc(Cl)ccc3C2C1,-53.18131601581466,2.664800959949857
N=C(N)NS(=O)(=O)c1ccc(C(=O)O)cc1,-49.97229903914264,2.267640536228209
c1cnc2ccc3nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)c4cccn4c3c2c1,-90.18456403307604,1.8457451101329196
Cc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1C,-70.31997769985452,2.271704681828857
COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1,-78.79321150325222,3.7413348942251656
COc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,-65.86354405228609,2.999518026730742
Cc1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1.O=C(O)C(=O)O,-58.17071202222274,0.0351227034667575
CC(C)(C)Cc1ccc(CO)c(O)n1,-43.28564370406314,3.2228790387834496
O=c1oc(Nc2ccccc2I)nc2ccc(Cl)cc12,-56.42466725024341,2.916891726639152
CCOC(=O)CSc1nncc2c(C)ncn12,-50.597138656162,2.6624727129762045
CN(C)c1cccc(-c2csc(NC(=O)C(=O)O)n2)c1.NCCO,-52.8470901888016,0.252103497053783
Nc1nc(O)c(Br)c(-c2ccccc2Cl)n1,-46.46744819254644,2.9042771685724085
Nc1ncc(Cc2cccc(I)c2)c(N)n1,-44.67155201100021,3.039911859874345
CNc1nc(C(F)(F)F)nc2c1ncn2Cc1ccccc1F,-69.18343842130861,2.69125370167596
CCCC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,-101.40432463884108,3.1821909013169445
CS(=O)(=O)c1ccc(C2=C(/C=C/c3ccc(F)cc3)C(=O)CC2)cc1,-71.60353728415785,2.4681185453171333
CCOC(=O)/C=C/c1cc(OCc2ccccc2)cc(C(N)=O)c1,-69.53785508681155,2.8828244950347384
N#CC(C(=O)O)C1C(=O)N(Cc2ccc(C(F)(F)F)cc2)c2ccccc21,-79.56333113095013,3.254976433674873
O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)C1CCCCC1,-74.93180365054207,3.0071422039252704
Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-81.93390535135019,2.8325193354038603
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,-56.41850293608709,2.6543099406680306
Oc1cc2c(cc1O)[C@H]1c3ccncc3CN[C@@H]1CC2,-56.41220021918811,3.0746671401246304
Cc1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)O,-57.5201067698718,3.23494086994312
COC(=O)c1ccc(/C(=N/c2ccccc2)N2CCCN(CCc3ccccc3)CC2)cc1,-92.64114974238312,1.539755861394602
CCc1ccccc1-c1n[nH]c(-c2ccc3c(c2)OCO3)n1,-60.95944079456056,3.0242688377334623
CNc1nc(-c2ccc(OC)cc2)nc2ccccc12,-54.74750211353213,1.9937940561383696
Nc1nc(O)c2[nH]cc(CC3CCCCCC3)c2n1,-55.9960797926273,2.985731150772641
CCCOc1cc2c(cc1O)CCO2,-42.90443956058403,3.6781940817945102
COc1cccc(-c2noc(C3CN4CCC3CC4)n2)c1,-60.852734968026766,2.365774442875924
COc1ccccc1N1CCN(CCCSc2nc3sc4c(c3c(=O)n2N)CCC4)CC1,-93.2782327731245,1.4899619146575305
O=C1NCc2c(-c3ccccc3)cc3[nH]c4ccc(Br)cc4c3c21,-63.501566468871125,2.6917500199594144
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)c1nc(-c2ccccc2)c[nH]1,-87.32247471312549,3.387721781362847
CN1C(=O)C(NC(=O)CCc2ccccc2)N=C(c2ccc(C(N)=O)cc2)c2ccccc21,-91.81880227753472,2.4427061367510268
CCCC(=O)Nc1c2c(nc3ccccc13)CCC(C)C2,-59.72016363142399,2.2877570064953905
Cc1ccc(S(=O)(=O)N[C@H]2CCC=C2C/C=C\CCC(=O)O)cc1,-72.6764484850996,3.446538516938108
Cc1csc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,-70.62054835668792,2.7547046347697752
Nc1cc2c(ccn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(N)n1,-61.82505747252688,3.191506067386425
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,-60.28100564799632,2.5500011972746446
C=C1CCOC2([C@@H](O)[C@@](C)(O)CO)NC(=O)[C@@]1(N(C)C)NC2=O,-74.86476549090396,2.7472182961030507
C1=C(c2ccccc2)C(N2CCNCC2)=Nc2ccccc2C1.O=C(O)/C=C/C(=O)O,-76.02976964406126,0.1132449097649945
C/N=C/C1=C(O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12,-101.62436155030096,1.6512200912606974
OCc1ccc(NCc2ccc(F)cc2)cn1,-49.08755687016252,3.1498993667784374
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@@H](C(=O)NO)C(C)C)C(C)(C)C,-81.43603049566721,4.187682859824116
Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1N,-54.38301370565612,1.4574366081030663
CCc1cc2c(NCc3ccccc3)ncnc2s1,-51.7900936998852,2.875536347023102
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-42.14742586204238,3.361704257377897
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(CO)c2)c1,-75.17369099703366,2.653630220498305
CN(C)CCSC1Cc2ccccc2Sc2ccc(F)cc21,-62.87135998285062,2.854784343372672
CSc1c(Cl)nc(NCc2ccc(Cl)cc2)nc1N1CCN(C)CC1,-74.10861432708255,2.3939383580085885
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NN)cc3)[nH]c2n(CCC)c1=O,-86.78688809332355,3.006312786594399
Nc1nc(O)c2nn(-c3cccc(C(=O)NCCCCO)c3)nc2n1,-73.4657864270481,1.7286360017982128
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,-90.01683793894968,3.3054373211528216
Nc1ccc(-c2cc(=O)c3c(N)ccc(Cl)c3o2)cc1,-56.25736712718397,2.471076208870852
C=C1C[C@H](C)C[C@@H](C)[C@@H]1Cc1cc(OC)c(Br)cc1O,-60.34087680692388,3.493695185823103
CCc1cc(OCCC(C)C)c(O)cc1OCCCCCC(C)(C)c1nn[n-]n1.[Na+],-88.70481679561414,0.1259818141280835
CCCN(CCCCNC(=O)c1ccccc1OC)C1COc2cccc(OC)c2C1.O=C(O)C(=O)O,-107.17533365491548,0.1577743889461044
CCN(CC)C(=S)SS(=O)(=O)c1ccc(N)cc1,-55.42642540097977,1.5978035474136196
O=C1C2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)[C@]3(O)CC12Cc1ccc3ccccc3c1C2,-103.53696754741158,2.402207480683689
O=C1/C(=C/c2ccc(Cl)cc2)CCc2ccccc21,-51.62277025631601,2.563827625905377
O=NN(CCCl)C(=O)NC1C(O)CCCC1O,-56.95845053212826,1.7353809759306378
CN1C2CCC1CC(NC(=O)n1ccc3ccccc31)C2,-59.9986784810912,2.8963636780159554
CC1(C)C=C(n2ccc(C#N)c2)c2cc(C#N)ccc2O1,-55.7912114315532,2.904569285899161
O=C(O)/C=C/c1ccc(NC(=O)c2cccc(NC3=NCCN3)c2)c(Cl)c1,-77.80681680985067,1.9667089152358823
CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,-61.25278492212993,2.756169944405236
C[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-95.00065894397024,2.5200846176653857
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,-54.06838522517691,3.4645564176255164
CCCCc1nnc2c(NC3CCCC3)nc3ccccc3n12,-64.94346360584842,2.750681741480355
Cc1[nH]cnc1-c1[nH]ccc2c3ccc(F)cc3nc1-2,-54.165036218894805,2.0489914138976366
CC(=O)Nc1c(C)cc(C(=O)Nc2c(C)cccc2C)cc1C,-65.91242618556966,3.065282817340795
CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,-94.05721823129068,2.712389761402014
Oc1ccc2c(c1)CC(Cc1ccncc1)C2,-46.7586263584398,3.165965256457034
Cc1ncn(CCC(C(N)=O)(c2ccccc2)c2ccccc2)c1C,-69.53721103365041,3.0910559946444027
CCCOc1ccccc1-c1nc(O)c2cnccc2n1,-58.81309355347729,2.080389540140237
CCCc1c(OCc2ccc(C(=O)O)cc2OC)ccc(C(C)=O)c1O,-78.44759104433764,2.647093795352097
O=c1c2ccccc2nc(/C=C/c2ccccn2)n1-c1ccccc1,-65.43716923599834,2.3240393565091653
Nc1nc(N)c2nc(CNc3cc(Cl)ccc3Cl)ccc2n1,-62.7577903970522,1.681590955231386
CC(=O)c1cc2c(s1)[C@@H](NC(=O)c1ccco1)[C@H](O)C(C)(C)O2,-69.44425978952333,2.4628793483677462
Nc1ccc2nc(CCc3nc4ccc(N)cc4[nH]3)[nH]c2c1,-60.0014509154524,3.249127717581652
CC1(C)N=C(N)N=C(N)N1c1ccc(C#N)cc1,-50.3570536197342,1.9285313826086483
CC(=O)Oc1ccc2c(c1)CCn1c-2cc2cc(OC(C)=O)c(OC(C)=O)cc21,-84.20022187381554,2.707090599626466
CCc1cc2nc(O)c(O)nc2c([N+](=O)[O-])c1Br,-54.52561907269663,1.8807310294059665
C1=C(c2ccccc2)c2nccn2CC1,-39.7952079427658,3.039645978100828
CC(C)c1ccccc1-c1n[nH]c(-c2ccccc2)n1,-53.83406717408656,3.1150585648527245
O=C(O)CCCOc1cc2c(cc1Cl)C(=O)N(C1CCCC1)C2,-70.40908776345967,3.355031844695491
COc1ccc(C(=O)Nc2ccccc2C)cc1OC1CCCC1,-69.69142791794673,3.2337672509987945
C=C=CC(C)N(C)Cc1ccccc1,-39.33258274420196,3.391436347562492
CC(C)CCn1c(C(=O)O)cc(=O)c2cc3c(=O)cc(C(=O)O)oc3cc21,-80.76556752414285,1.7403407382371716
COc1c(C)c(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,-63.99792539850245,2.4550173733239467
CCC(CC)O[C@H]1C=C(C(=O)O)C[C@@H](N)[C@@H]1NC(C)=O,-64.3408013019312,2.3427848393212227
NS(=O)(=O)c1ccc(OCCn2ccnc2)cc1,-54.36824499396077,3.1402125451438856
C=C(C)[C@H]1C[C@H](OC(C)=O)[C@@]23O[C@@H]2[C@@H](C[C@]2(C)O[C@H]2c2cc(C)c(o2)[C@@H]1OC(C)=O)OC3=O,-102.25403631315768,2.9027695043795694
c1ccc(CN2CCc3ccccc3C2)cc1,-45.83742384571887,3.229668853757645
